,node1,node2,beta
85,LH_Default_PFC_5,RH_Vis_4,-0.08569190084058739
86,LH_Default_PFC_5,RH_Cont_Cing_1,-0.1353103341928683
87,LH_Default_PFC_5,RH_Default_PFCv_2,-0.2652424188514325
88,LH_Default_PFC_7,RH_Vis_3,0.18389142651852108
89,LH_Default_PFC_7,RH_Limbic_TempPole_1,0.19564583928687085
90,LH_Default_PFC_7,RH_Cont_PFCl_1,-0.08571214353179722
91,LH_Default_PFC_7,RH_Default_Temp_2,0.2578968481643424
92,RH_Vis_3,RH_Vis_4,0.27028275400280605
93,RH_Vis_3,RH_Vis_5,0.2160281826375045
94,RH_Vis_4,RH_SalVentAttn_Med_1,0.0834548445668928
95,RH_Vis_4,RH_Cont_PFCl_3,0.10429548504853917
96,RH_Vis_4,RH_Default_Temp_1,-0.24291958610794517
97,RH_Vis_6,RH_Cont_PFCl_2,0.22122422425003582
98,RH_SomMot_3,RH_Default_pCunPCC_2,-0.10657663783413132
99,RH_SomMot_7,RH_SalVentAttn_TempOccPar_2,-0.07287247553221753
100,RH_DorsAttn_Post_1,RH_SalVentAttn_Med_1,0.07829411655942847
101,RH_DorsAttn_Post_4,RH_SalVentAttn_TempOccPar_2,-0.24901943398584067
102,RH_DorsAttn_Post_4,RH_SalVentAttn_FrOperIns_1,-0.3259716221062781
103,RH_DorsAttn_Post_4,RH_Cont_Par_1,-0.3294422659083695
104,RH_DorsAttn_Post_4,RH_Cont_PFCl_2,-0.27636377865838313
105,RH_SalVentAttn_TempOccPar_2,RH_Cont_PFCl_2,0.10810921913366124
106,RH_SalVentAttn_FrOperIns_1,RH_Cont_PFCl_2,0.24604677097488584
107,RH_SalVentAttn_Med_2,RH_Cont_PFCl_2,0.11939721684409063
108,RH_Limbic_TempPole_1,RH_Default_PFCv_1,0.09733443771483415
109,RH_Limbic_TempPole_1,RH_Default_PFCdPFCm_1,0.0952591612591936
110,RH_Cont_Par_1,RH_Cont_PFCl_2,-0.11002793694156617
111,RH_Cont_Par_1,RH_Default_pCunPCC_2,-0.14121862532188353
112,RH_Cont_Par_2,RH_Cont_PFCmp_1,0.24476039608615152
113,RH_Cont_PFCl_2,RH_Default_pCunPCC_2,-0.1438303037531075
114,RH_Cont_PFCl_4,RH_Default_pCunPCC_2,-0.1535806038974127
115,RH_Cont_Cing_1,RH_Default_PFCdPFCm_1,-0.15124752252812884
116,RH_Cont_Cing_1,RH_Default_PFCdPFCm_3,-0.30061713762573755
117,RH_Cont_pCun_1,RH_Default_PFCdPFCm_1,0.05490247550115247
118,RH_Default_Par_1,RH_Default_PFCdPFCm_2,0.13229357897611763
119,RH_Default_Temp_1,RH_Default_pCunPCC_1,-0.3974744177126077
120,RH_Default_Temp_2,RH_Default_PFCdPFCm_2,-0.197364569035143
121,RH_Default_Temp_3,RH_Default_PFCv_1,0.3104441507107747
122,RH_Default_PFCv_1,RH_Default_PFCv_2,0.1609678282965805
