,node1,node2,beta
81,LH_Default_pCunPCC_1,RH_DorsAttn_FEF_1,-6.647487433255464e-05
82,LH_Default_pCunPCC_1,RH_Cont_pCun_1,-7.287697976638807e-05
83,LH_Default_pCunPCC_2,RH_Default_PFCdPFCm_1,7.069986673948156e-05
84,RH_Vis_2,RH_Cont_PFCl_3,7.852074658625467e-05
85,RH_Vis_3,RH_Vis_7,9.407482863249527e-05
86,RH_Vis_3,RH_DorsAttn_Post_4,9.351726800687562e-05
87,RH_Vis_5,RH_Vis_8,9.087061061620952e-05
88,RH_Vis_5,RH_Cont_PFCl_3,7.607482385256651e-05
89,RH_Vis_5,RH_Default_PFCv_2,-5.988464933114766e-05
90,RH_Vis_5,RH_Default_PFCdPFCm_2,-9.019257378433284e-05
91,RH_Vis_6,RH_Default_PFCdPFCm_2,-8.179483366823542e-05
92,RH_Vis_6,RH_Default_pCunPCC_1,-6.035317416055066e-05
93,RH_Vis_6,RH_Default_pCunPCC_2,-5.913448696149012e-05
94,RH_SomMot_6,RH_Default_PFCdPFCm_2,-5.8375197045665845e-05
95,RH_DorsAttn_Post_1,RH_Default_pCunPCC_1,-6.407613990761865e-05
96,RH_DorsAttn_Post_3,RH_DorsAttn_Post_4,0.00010364269906181101
97,RH_SalVentAttn_TempOccPar_2,RH_SalVentAttn_FrOperIns_1,8.235726541452311e-05
98,RH_SalVentAttn_FrOperIns_1,RH_SalVentAttn_Med_1,7.988695249699407e-05
99,RH_SalVentAttn_FrOperIns_1,RH_Cont_Par_1,7.604529115147075e-05
100,RH_SalVentAttn_FrOperIns_1,RH_Cont_PFCl_3,7.813899570208711e-05
101,RH_Limbic_TempPole_1,RH_Default_PFCv_1,9.413837848023401e-05
102,RH_Cont_Par_1,RH_Cont_PFCl_1,6.372547908677659e-05
103,RH_Cont_Par_1,RH_Cont_PFCl_2,7.567802578613054e-05
104,RH_Cont_Par_1,RH_Cont_PFCl_3,0.00016407296433208524
105,RH_Cont_Par_2,RH_Cont_PFCl_1,6.617533672221528e-05
106,RH_Cont_Par_2,RH_Default_PFCdPFCm_1,7.419062534599879e-05
107,RH_Cont_Par_2,RH_Default_PFCdPFCm_3,0.00010885007057566817
108,RH_Cont_PFCl_1,RH_Cont_PFCl_2,8.084831111087848e-05
109,RH_Cont_PFCl_1,RH_Cont_PFCl_3,0.00011061068754588391
110,RH_Cont_PFCl_1,RH_Cont_PFCl_4,7.806742690069264e-05
111,RH_Cont_PFCl_1,RH_Default_Par_1,6.1834004829337e-05
112,RH_Cont_PFCl_1,RH_Default_PFCdPFCm_3,0.00011248839452033197
113,RH_Cont_PFCl_2,RH_Cont_PFCl_3,9.10751452935427e-05
114,RH_Cont_PFCl_2,RH_Cont_pCun_1,9.067922277907038e-05
115,RH_Cont_PFCl_3,RH_Cont_pCun_1,0.00010150530698576352
116,RH_Cont_PFCl_3,RH_Default_Temp_3,9.923335418101585e-05
117,RH_Default_Par_1,RH_Default_Temp_1,6.464711441751093e-05
118,RH_Default_Par_1,RH_Default_PFCv_1,0.00011656377754339556
119,RH_Default_Par_1,RH_Default_PFCdPFCm_1,7.513944144770807e-05
120,RH_Default_Temp_1,RH_Default_PFCdPFCm_1,8.877116625329303e-05
121,RH_Default_PFCv_1,RH_Default_PFCv_2,8.153494935957263e-05
122,RH_Default_PFCv_1,RH_Default_PFCdPFCm_2,8.679935321529979e-05
